Plate,Latitude,Longitude,Timestamp,Duration,Distance
BWN768,50.824148333333,4.3598316666667,1561592243,366,1140.6461767629
QCJ420,50.813293333333,4.3480333333333,1561592132,477,821.63526712111
RIY668,50.79478,4.4161016666667,1561592063,837,4117.543493161
BYD553,50.848658333333,4.3933566666667,1561593088,294,1199.3175948111
HIL845,50.832895,4.4411633333333,1561592421,1149,2421.7349267939
QHF380,50.852066666667,4.3509666666667,1561592718,852,2872.3270858288
UUQ477,50.835835,4.3602533333333,1561593501,476,1661.1107559156
QBA575,50.863045,4.3545583333333,1561593685,606,1017.5753404196
SWJ048,50.830476666667,4.3493033333333,1561594038,253,748.79562445743
USV368,50.804301666667,4.3721966666667,1561594112,290,1729.3468273009
DAU809,50.861048333333,4.3599866666667,1561593446,1442,3955.5418148645
JRC827,50.798801666667,4.3619083333333,1561594463,425,1006.9078908854
RJY400,50.85037,4.3450233333333,1561594226,662,638.46903275524
HCH385,50.815611666667,4.367145,1561594769,241,915.21747984702
QNV575,50.852845,4.3871266666667,1561594814,243,695.52567378899
YEU745,50.838366666667,4.3523016666667,1561593626,1431,4277.4452706478
SMS983,50.805726666667,4.3450866666667,1561594291,891,2996.2554036123
ZSW825,50.802353333333,4.3765933333333,1561593142,2040,3301.8047065239
TCW563,50.852191666667,4.3884533333333,1561594940,607,2002.9017647297
DPV214,50.830695,4.3756766666667,1561595363,432,1451.3754241843
HXW903,50.812838333333,4.4064933333333,1561595237,789,2120.1598974448
HCI519,50.829391666667,4.3702466666667,1561594940,1151,2997.5961066965
TJS627,50.831223333333,4.434735,1561595795,538,207.39181442836
SFE859,50.825093333333,4.3611066666667,1561595719,898,2422.5586885806
XKB017,50.847191666667,4.3560533333333,1561595719,1097,1645.3741520977
ZMJ178,50.839126666667,4.3494866666667,1561594347,2469,8429.8238133288
HTP500,50.850446666667,4.3444066666667,1561595115,1742,101.82811466053
KFF510,50.818931666667,4.3289033333333,1561594769,2146,2730.6695668961
QWS614,50.809266666667,4.4032766666667,1561596333,582,1430.5034267831
RUE811,50.847895,4.3571083333333,1561596433,665,2984.2344124107
FXJ699,50.817511666667,4.365725,1561596974,323,1216.492460776
ATE685,50.849095,4.4494933333333,1561597351,361,993.70227625164
ZWF257,50.811878333333,4.358715,1561596576,1491,1913.8692759748
BXD701,50.848533333333,4.34904,1561596974,1150,1722.6454832318
NAG450,50.807453333333,4.3348183333333,1561597533,642,2019.6248325773
HVX509,50.82467,4.3688,1561592296,6251,5313.898672545
BYD145,50.872688333333,4.357935,1561598124,713,2275.7046157952
GQB697,50.803618333333,4.339315,1561597892,1432,2719.1586722654
TSZ077,50.79652,4.3356266666667,1561598651,727,1096.4880799033
ZSE038,50.8381,4.3975133333333,1561599087,418,556.15748612238
NAG450,50.802376666667,4.3624133333333,1561598651,908,1222.5091490345
TIT289,50.830605,4.3607116666667,1561596816,3649,494.64954603394
WGQ431,50.820563333333,4.38719,1561599276,1189,3864.1939217158
WZS875,50.819913333333,4.39797,1561600107,892,2562.7280450514
DAR729,50.805461666667,4.3746016666667,1561601655,310,1538.208281319
DYI937,50.848608333333,4.34912,1561601655,435,832.66123897719
IYT760,50.840178333333,4.3378966666667,1561602014,601,2535.2277519228
IYT760,50.857213333333,4.3618983333333,1561602862,373,926.33324447147
JGI696,50.808566666667,4.3398916666667,1561602929,778,3555.1667517778
UAX603,50.864411666667,4.35216,1561603344,957,2845.9883995847
YMF696,50.860958333333,4.4003866666667,1561602929,1496,5400.007142795
NDA650,50.832251666667,4.3699066666667,1561604662,420,1370.5207748882
PYC878,50.850571666667,4.33877,1561606284,482,1488.179283932
JGI696,50.817483333333,4.388485,1561606168,773,2602.4666484953
MFF994,50.844718333333,4.422215,1561605979,962,3877.4904845027
CBK374,50.825111666667,4.2978333333333,1561605803,1378,5873.4145046038
TLY380,50.829971666667,4.3696983333333,1561606941,364,980.41184378817
QCI954,50.818766666667,4.2922116666667,1561605448,1857,6476.9234775334
LFT519,50.861153333333,4.3452366666667,1561607839,199,505.91143583236
PYC878,50.83726,4.3365766666667,1561607253,888,4433.3793528557
ASH744,50.834385,4.3690416666667,1561606826,1913,3050.419050798
NVT430,50.838315,4.4095683333333,1561607598,1447,5116.9800309386
EGZ961,50.847853333333,4.3494066666667,1561608500,605,1780.2880171111
UTF330,50.853685,4.4000066666667,1561608676,429,1540.3209880653
ZMB667,50.850968333333,4.3736916666667,1561607412,1817,1313.1735119409
GUM325,50.828168333333,4.3387733333333,1561608204,1446,3951.8803066455
IHL136,50.856365,4.3884883333333,1561608920,841,3323.9869149176
BDN052,50.8235,4.36206,1561609530,829,2317.6273292961
KNU148,50.818778333333,4.3661066666667,1561610012,721,2498.3628177145
ZWF257,50.794678333333,4.357705,1561610842,193,324.98876965833
UKI654,50.82779,4.3668883333333,1561610733,346,1062.2624852468
AMN974,50.854856666667,4.3533333333333,1561610780,355,1117.8443664949
UWF276,50.83506,4.3662816666667,1561611202,483,1555.5488056357
ZQT124,50.814608333333,4.3649516666667,1561610662,1086,3670.3983034295
ZYW744,50.832106666667,4.4527566666667,1561611501,247,481.39478460142
AJH826,50.839465,4.34045,1561611135,613,1988.6327080569
WJZ104,50.872458333333,4.3802183333333,1561611501,374,581.23147970774
JTX334,50.8438,4.340495,1561611567,410,1344.3707130343
HNR029,50.802343333333,4.370855,1561611875,171,666.5910077554
MRT277,50.831343333333,4.357655,1561611325,721,2747.433731342
JRK377,50.870143333333,4.3935983333333,1561611875,399,1329.680597702
FIQ974,50.832878333333,4.3667983333333,1561611567,776,2783.5988933086
CPE810,50.872228333333,4.38401,1561607367,4976,5165.555636348
NPM932,50.856381666667,4.37926,1561611875,593,1241.1545995774
LGB324,50.825858333333,4.3604783333333,1561611977,551,1892.8173617302
NMZ050,50.80597,4.3856916666667,1561611977,798,3836.3049493054
UME125,50.825828333333,4.3603416666667,1561612468,307,749.13865566328
VUC254,50.848748333333,4.3409916666667,1561612398,537,1707.0492733897
DAR729,50.798198333333,4.3559733333333,1561612398,537,1077.309606763
YQZ926,50.84287,4.417825,1561611806,1129,4473.5671989752
YSY552,50.835481666667,4.4674433333333,1561611501,1623,6202.4233143302
UXS695,50.8308,4.3637533333333,1561612640,605,1738.2900046315
FRZ957,50.829775,4.4204683333333,1561612775,594,1041.494461706
BRC650,50.871845,4.3366066666667,1561612700,779,1952.8596445886
DPH678,50.828766666667,4.3768133333333,1561606766,6835,1863.2920471697
UUQ477,50.820905,4.3610616666667,1561613014,644,2038.8471496604
TDB118,50.820395,4.3590066666667,1561613419,295,1595.1923314766
XQE896,50.850446666667,4.3892833333333,1561613419,427,1094.5995913872
WDU317,50.843531666667,4.39441,1561613601,487,1380.2102940878
JDN046,50.857538333333,4.368015,1561613537,551,1650.8961821946
LBN161,50.856395,4.3889733333333,1561613658,430,797.10315959055
BEM926,50.820788333333,4.3507083333333,1561613714,585,1129.6925532338
TDZ089,50.83096,4.3537666666667,1561613537,762,2333.885167106
URM044,50.830363333333,4.374435,1561613419,880,3271.2684481469
JVA022,50.830345,4.3768133333333,1561613184,1115,632.50895159816
NRU375,50.79631,4.3740916666667,1561613846,718,342.78273567661
VJA058,50.823633333333,4.376475,1561613907,657,1716.0828644521
BXC339,50.82738,4.3771,1561613419,1145,4066.1249308005
MGK778,50.832048333333,4.3533466666667,1561613846,718,2487.254997366
BYM806,50.833843333333,4.389785,1561614029,596,1074.6105430425
IIL981,50.83083,4.3944,1561614314,435,1448.5024863789
MSV410,50.82862,4.3355866666667,1561614088,712,3018.0988958896
HRY665,50.837501666667,4.4703766666667,1561613245,1555,5585.3529570983
GBW630,50.81641,4.3539833333333,1561614088,712,2359.7627545138
JSG571,50.820828333333,4.3257366666667,1561614501,299,1617.3977877828
FUQ104,50.825163333333,4.340265,1561614140,726,1765.5265305382
ISU980,50.8472,4.3895983333333,1561614088,839,3360.5218678063
PGM401,50.849446666667,4.3433683333333,1561614140,787,1669.2800781244
DGK631,50.820813333333,4.36115,1561614501,426,1618.8454884861
QRX236,50.818488333333,4.36069,1561614140,909,2930.3554669647
RWL142,50.820498333333,4.37669,1561614625,424,1199.5227398629
QAU269,50.825288333333,4.340795,1561614140,909,3400.5876909786
BEZ855,50.857313333333,4.3821183333333,1561614088,1023,3753.5884074735
WHJ772,50.872435,4.38011,1561613963,1204,5175.9284731694
QCY165,50.81899,4.33644,1561614140,1080,3919.2254003427
PIE903,50.810515,4.3868066666667,1561614029,1191,3859.2893821411
KIE856,50.84978,4.3741566666667,1561614029,1255,3727.6006486216
HCG129,50.87083,4.346335,1561614140,1258,3199.3178823335
BYR305,50.857835,4.3907033333333,1561613419,2044,6489.523835614
NFS997,50.855361666667,4.3866366666667,1561614314,1149,3041.0847460055
SMY222,50.830575,4.4042216666667,1561613963,1564,5121.1729772066
JXQ295,50.836348333333,4.3638216666667,1561614749,778,1438.6165105496
YUJ598,50.832871666667,4.3957266666667,1561614800,779,1713.8552009919
PHK588,50.842076666667,4.4436683333333,1561614980,896,2581.5056839311
SFE859,50.80348,4.3567666666667,1561612937,2939,1345.7644371237
DDS608,50.842971666667,4.3965766666667,1561615398,545,1966.4610757579
BQI451,50.835708333333,4.41394,1561615111,832,3204.8281716813
MWR358,50.834501666667,4.3617783333333,1561615284,659,1576.4943205167
ILP657,50.853023333333,4.3817283333333,1561615527,526,1060.0215850523
FIQ974,50.852121666667,4.3414416666667,1561615167,886,1567.1906151314
WUB064,50.827336666667,4.3768866666667,1561614140,1913,1672.3992350356
VWE167,50.826901666667,4.3849633333333,1561615878,297,525.16979069903
MAP082,50.8352,4.38304,1561615638,537,639.38667225405
VDR336,50.816618333333,4.3572033333333,1561615167,1008,3390.5974821657
MTZ946,50.824295,4.3647183333333,1561615579,596,1158.5743798699
SVU409,50.841261666667,4.4071966666667,1561615579,596,1122.7593497068
ZJA749,50.861183333333,4.3385616666667,1561615638,606,1427.1333636419
RIY668,50.819405,4.3723383333333,1561614866,1511,3010.9830626783
RBY303,50.852706666667,4.34556,1561615638,739,1944.3515158283
LFT519,50.857595,4.3497283333333,1561616137,283,778.95349455651
RSJ085,50.816801666667,4.357695,1561615709,776,2827.4200838198
PUD983,50.845186666667,4.3961733333333,1561612468,4017,3537.9132086991
LVJ645,50.84604,4.41319,1561616175,310,690.66249594045
BYM806,50.834196666667,4.4050766666667,1561615770,782,1579.0752463187
ZMB667,50.86049,4.362625,1561614927,1671,2310.5751420401
WPU044,50.827231666667,4.360035,1561616002,596,1581.243031993
PKY087,50.829368333333,4.33381,1561616297,366,4359.0870470178
DXX141,50.819058333333,4.38003,1561615111,1552,4461.3628472991
HGD508,50.851791666667,4.3395866666667,1561613124,3593,1197.6142183417
VUS579,50.833596666667,4.376505,1561616175,542,1773.6359856325
UBK465,50.829945,4.3640266666667,1561616002,782,3957.2627222787
TDZ089,50.824443333333,4.3853533333333,1561615878,906,3816.6063415981
NVW137,50.833411666667,4.3893233333333,1561615878,906,2605.2247719842
TIT289,50.827141666667,4.3562916666667,1561616175,670,1060.3679749704
UXX408,50.833648333333,4.4127033333333,1561615111,1734,3403.0308694829
QRE139,50.863241666667,4.3865383333333,1561616297,548,1729.2852386408
GZK346,50.814741666667,4.3795733333333,1561615878,967,2875.1884920085
BVQ985,50.836395,4.40135,1561616420,490,1360.1942618796
PIR670,50.828088333333,4.35332,1561616420,490,1139.2436252678
ZMJ178,50.833791666667,4.4692316666667,1561616552,413,1456.9595469325
ZLN160,50.831735,4.3661883333333,1561615463,1502,4410.1919296522
RIY885,50.821611666667,4.366975,1561616420,545,1112.9609714969
GJA147,50.829115,4.4073716666667,1561616377,641,1653.2654539118
XAW952,50.84092,4.4051716666667,1561615111,1984,3767.0833253699
LGB324,50.829746666667,4.386715,1561616485,610,1255.9778239513
MAP082,50.840945,4.382655,1561616663,483,545.34707446084
VNK632,50.840338333333,4.3585983333333,1561616420,726,1142.2237606385
PRE034,50.80363,4.3351766666667,1561615770,1423,3405.6605106649
RWL142,50.822071666667,4.3597966666667,1561616485,776,2040.6112578101
CUD391,50.856578333333,4.3441116666667,1561616910,351,852.92858759568
DGK631,50.825645,4.33941,1561616598,663,2160.8687883018
MRT277,50.85602,4.3596333333333,1561616965,372,965.6292078777
APB368,50.83684,4.3625133333333,1561616552,785,2485.9036389751
QEM551,50.835121666667,4.4058116666667,1561617146,191,284.20512601684
NKC587,50.816943333333,4.3512833333333,1561616910,427,1356.7533811854
FRA123,50.860743333333,4.3750016666667,1561615709,1669,5526.8284705699
RQE476,50.796823333333,4.3296116666667,1561615770,1608,5480.7300392841
YQZ926,50.82986,4.3575433333333,1561617095,403,1100.3090749593
FLP117,50.824403333333,4.3650066666667,1561616910,588,732.36840829355
MTT884,50.834318333333,4.3618183333333,1561616002,1567,5496.6512459935
WKL430,50.817015,4.35209,1561616137,1432,3497.0468569997
YMR857,50.833286666667,4.376105,1561617193,376,1148.2497615444
BHK470,50.834848333333,4.3967583333333,1561616784,785,2234.3354024582
DPH678,50.843965,4.3879883333333,1561617261,373,804.75111400923
VWE167,50.823215,4.3896366666667,1561617146,653,1620.185003709
ISH620,50.813735,4.3407616666667,1561614980,2819,7304.1380748216
IYT760,50.85004,4.3551883333333,1561617018,781,1726.1908872892
ZSE038,50.840718333333,4.4042616666667,1561616784,1015,3472.8721321678
KTG698,50.828621666667,4.3355483333333,1561616377,1422,4383.4625271292
GBW630,50.836805,4.3446966666667,1561617261,538,1220.3436390242
WJZ104,50.877638333333,4.3791083333333,1561617261,538,794.66957846754
RTJ580,50.810593333333,4.4011266666667,1561615463,2336,816.94230347743
HEN873,50.826428333333,4.3820633333333,1561616965,834,1370.9511359514
BEZ855,50.827188333333,4.3579966666667,1561616663,1136,1924.1141169354
SFE859,50.814036666667,4.3474,1561617447,352,1203.9606349365
IJP720,50.802391666667,4.3241883333333,1561617193,606,1377.2289648176
WAM665,50.855293333333,4.3432216666667,1561617146,718,1998.6848176062
MRT277,50.8647,4.35921,1561617378,486,902.8900344601
QHY333,50.828708333333,4.3426166666667,1561617095,769,2598.8679238143
DTB165,50.803591666667,4.335175,1561617498,366,436.54492964897
GCA147,50.82647,4.3723016666667,1561617261,603,1967.6601161986
NMA155,50.827598333333,4.4587266666667,1561616175,1689,5446.7426087392
JTX334,50.845658333333,4.359415,1561617337,527,1085.5147299562
RDP158,50.827706666667,4.461595,1561617743,173,728.20007536375
NQJ047,50.820571666667,4.3623083333333,1561615284,2632,3095.5461364276
UTB489,50.818033333333,4.3626066666667,1561616485,1501,3394.1630796194
MVK112,50.828463333333,4.417175,1561616910,1076,2517.0115494632
QWN404,50.825888333333,4.38373,1561617378,608,1939.9665321785
KBF855,50.828895,4.3623,1561617378,723,1996.0636352996
MYT154,50.81157,4.3332633333333,1561617743,358,1029.5672969361
TLQ255,50.817656666667,4.3625333333333,1561617569,532,1583.386538464
ILP657,50.843773333333,4.3780766666667,1561617864,237,420.02151218967
MPV779,50.820141666667,4.4252966666667,1561617378,723,762.31736491845
QCJ420,50.815568333333,4.35916,1561617743,358,783.65110715732
IBA381,50.824295,4.36683,1561617146,955,3617.7897054491
RJG768,50.827581666667,4.3768116666667,1561617447,654,1376.3370436854
QHF380,50.82984,4.37181,1561617569,532,1168.1956992094
TDY187,50.83658,4.4025466666667,1561617799,302,293.78372516288
CPX867,50.843313333333,4.4002033333333,1561617378,723,2162.8794859245
KUR867,50.81987,4.4119983333333,1561617018,1083,3401.6196535911
INR703,50.826835,4.36599,1561617743,424,1174.3228521689
FAS964,50.825783333333,4.3475,1561616965,1202,2823.2421849959
MLX912,50.799006666667,4.3642333333333,1561617193,1019,3111.1430594011
BYM806,50.832711666667,4.382715,1561617447,765,2055.4798932324
CPE810,50.826335,4.3726033333333,1561617337,875,1535.4602549326
RRY775,50.847443333333,4.397295,1561617447,843,2759.5497562961
ZRA320,50.848903333333,4.3406666666667,1561617193,1149,4372.8299547308
IPT398,50.814096666667,4.3622233333333,1561617337,1005,3987.9131513259
GKU737,50.815473333333,4.32497,1561616784,1558,3598.4647112501
CYX010,50.797405,4.366275,1561617864,478,1745.6524090994
GJA147,50.836535,4.3869716666667,1561617799,602,1455.9382989402
PUD983,50.8175,4.3713516666667,1561617261,1140,5101.6293416162
UKI654,50.835798333333,4.3586416666667,1561617498,958,2861.740754808
VHT466,50.806803333333,4.40614,1561617095,1361,4976.8693628758
LVI115,50.838731666667,4.3503866666667,1561617743,713,2774.0020192954
MLB329,50.870786666667,4.3526216666667,1561617743,713,1209.0127534201
ICS273,50.864168333333,4.3584633333333,1561618046,410,1922.7489987167
AMN974,50.864271666667,4.3589166666667,1561614088,4443,1638.6342481842
PBC200,50.830238333333,4.3628583333333,1561618046,485,853.08278912736
BWB369,50.807068333333,4.3332883333333,1561617569,962,1347.8596429547
LQM001,50.868893333333,4.3941616666667,1561618212,319,759.65118279496
TQI725,50.793475,4.3581616666667,1561617799,732,1628.870034313
PRH001,50.815698333333,4.3441683333333,1561616002,2529,5507.2088867884
HQI990,50.865025,4.3806316666667,1561618290,307,682.41764532374
KVT472,50.864893333333,4.37123,1561618046,551,1902.1290282859
QCJ420,50.82059,4.3513333333333,1561618212,385,974.8796191777
ZEN299,50.804973333333,4.360465,1561617018,1579,1522.4064206093
ETS736,50.842591666667,4.4071566666667,1561618212,385,658.33845667305
AFB193,50.822721666667,4.3818066666667,1561617799,798,2038.007659503
NKR995,50.850295,4.3940383333333,1561617447,1150,4293.0112704284
MTQ332,50.85531,4.373525,1561617916,730,2248.6319769316
FUF297,50.855405,4.35117,1561618046,600,1262.1054583683
QHF380,50.823361666667,4.3587166666667,1561618342,304,893.77082468832
TZT401,50.822716666667,4.3425483333333,1561616377,2269,3900.6775594698
MMU948,50.84498,4.3954083333333,1561617743,903,589.48555911998
YCB034,50.823646666667,4.33378,1561617569,1125,4305.3507315399
FBK298,50.823941666667,4.344685,1561618101,593,1479.9532393875
YUJ146,50.823481666667,4.3294033333333,1561617743,951,3282.8065357639
NKC587,50.823331666667,4.3677383333333,1561617447,1247,2553.266347239
KEW552,50.82481,4.3390266666667,1561611806,6888,1037.2535837316
JKU302,50.817663333333,4.3628866666667,1561617743,1023,3072.5170958652
PIR670,50.82087,4.34181,1561616965,1801,4035.2920035055
VUU628,50.835005,4.3662033333333,1561618401,365,966.10184870686
ERA677,50.824391666667,4.38559,1561618046,772,1686.649674818
JEW054,50.827975,4.4066866666667,1561618167,651,1684.7905058847
IDB165,50.818776666667,4.3765633333333,1561618212,673,2716.7459318804
MQA154,50.822813333333,4.3818416666667,1561618290,655,2120.7401464367
DFW566,50.810183333333,4.3658616666667,1561618101,844,2826.6532071586
AFJ484,50.823273333333,4.4202133333333,1561618101,844,3828.8977749725
JSR292,50.814608333333,4.3622116666667,1561618342,603,2069.8926828276
QZK724,50.863678333333,4.377495,1561618342,665,1996.0787696926
KUC659,50.836598333333,4.3967033333333,1561617864,1143,1440.4018177024
rew090,50.844071666667,4.4097583333333,1561618456,551,1261.2513800525
UME125,50.832265,4.3571916666667,1561618646,361,833.82526249509
PIE903,50.838191666667,4.3536533333333,1561618597,410,531.75888354199
TLQ255,50.831413333333,4.3567116666667,1561618456,610,1417.5433980987
PYG703,50.831796666667,4.357,1561618290,776,2153.4831586677
YAB125,50.843283333333,4.4031166666667,1561617799,1267,3690.1913909691
QCJ420,50.829178333333,4.3541233333333,1561618694,372,924.08804103161
TDY187,50.834003333333,4.4016216666667,1561618818,248,297.337696169
KUR867,50.8433,4.3808566666667,1561618290,776,2200.8112946095
UPR162,50.868635,4.3769833333333,1561618290,776,2616.5990831481
RMX904,50.836835,4.4035233333333,1561618456,610,2131.4189987781
YTR521,50.813656666667,4.4017066666667,1561618818,304,566.01092682668
ESX122,50.83155,4.35661,1561618101,1021,2308.7110002668
VHB367,50.850438333333,4.397765,1561618456,727,2054.0050061912
WDY352,50.83394,4.3452216666667,1561618646,537,2055.701950345
XKB017,50.850921666667,4.3787333333333,1561614980,4325,1012.860075273
RNI744,50.86781,4.3928916666667,1561617799,1506,3883.6822676605
WEB095,50.822966666667,4.3534183333333,1561618597,708,1004.1709271615
FKI736,50.845643333333,4.40057,1561618646,659,1338.6970408586
HCH385,50.814535,4.35423,1561618046,1259,3878.939908745
HPR154,50.842266666667,4.3845083333333,1561618694,676,967.0362451227
VSZ902,50.827096666667,4.3743716666667,1561618818,552,1810.8943003562
DBC638,50.827228333333,4.3967933333333,1561618531,839,2009.8099838342
UEE273,50.845783333333,4.378715,1561618945,425,580.2067196425
NDA650,50.819966666667,4.3683283333333,1561618401,1018,1139.1968759908
LDX414,50.858266666667,4.388885,1561618945,474,1417.9172052129
RDI990,50.82977,4.3637416666667,1561618597,822,1876.0447293209
DMG246,50.854561666667,4.3900333333333,1561618342,1077,2899.911770196
PWZ645,50.865775,4.3935183333333,1561618945,474,1082.9251401378
MWR358,50.844295,4.34551,1561618597,822,1788.6980811263
WUC628,50.829433333333,4.3589633333333,1561618694,797,1566.5458022532
BQI451,50.846146666667,4.3713966666667,1561619254,237,735.34114631649
TQA289,50.820698333333,4.3870033333333,1561618401,1090,2844.5841189389
JXG704,50.850326666667,4.3982483333333,1561618766,725,1785.8577102044
HZV092,50.809515,4.4003833333333,1561618818,723,1966.0014089172
XAW952,50.850613333333,4.35376,1561619066,475,832.42661579514
EAF685,50.836,4.4141666666667,1561618597,944,3183.3701471333
ZBE638,50.858408333333,4.384445,1561618818,780,2355.8847341978
RNE713,50.836936666667,4.3453316666667,1561619254,414,1564.9716197216
LYL989,50.850498333333,4.3388133333333,1561619066,602,1772.3118817331
UHH154,50.814713333333,4.3559933333333,1561618456,1212,3207.3115053584
RHG907,50.823435,4.34615,1561617146,2522,5935.4305437982
NRU375,50.799253333333,4.3755416666667,1561619122,595,863.19816911477
IGL814,50.839063333333,4.3228533333333,1561618342,1375,3096.411380298
LYG950,50.819318333333,4.3696216666667,1561617864,1853,6002.3561197115
RWL142,50.83958,4.3685033333333,1561618945,828,823.1944838477
PVW206,50.81558,4.3718766666667,1561619254,519,1113.6978095954
MIR278,50.839171666667,4.422195,1561618885,888,2122.3113112606
KJN964,50.865988333333,4.39243,1561618101,1672,3791.9831531447
BTF131,50.87277,4.3343633333333,1561618646,1194,2481.1689987002
